Time	UTC	ROTORCRAFT_STATUS:cpu_time	ROTORCRAFT_STATUS:vsupply	ROTORCRAFT_STATUS:ap_v_mode	ROTORCRAFT_STATUS:ap_h_mode	ROTORCRAFT_STATUS:arming_status	ROTORCRAFT_STATUS:ap_motors_on	ROTORCRAFT_STATUS:ap_in_flight	ROTORCRAFT_STATUS:ap_mode	ROTORCRAFT_STATUS:gps_status	ROTORCRAFT_STATUS:frame_rate	ROTORCRAFT_STATUS:rc_status	ROTORCRAFT_STATUS:motor_nb_err	ROTORCRAFT_STATUS:link_imu_nb_err	VIRT_BARO:PRESSURE	VIRT_BARO:FILT_HEIGHT	VIRT_BARO:HEIGHT	VIRT_BARO:ADC	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROTORCRAFT_NAV_STATUS:horizontal_mode	ROTORCRAFT_NAV_STATUS:cur_stage	ROTORCRAFT_NAV_STATUS:cur_block	ROTORCRAFT_NAV_STATUS:dist_wp	ROTORCRAFT_NAV_STATUS:dist_home	ROTORCRAFT_NAV_STATUS:stage_time	ROTORCRAFT_NAV_STATUS:block_time	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	ROTORCRAFT_FP:flight_time	ROTORCRAFT_FP:thrust	ROTORCRAFT_FP:carrot_psi	ROTORCRAFT_FP:carrot_up	ROTORCRAFT_FP:carrot_north	ROTORCRAFT_FP:carrot_east	ROTORCRAFT_FP:psi	ROTORCRAFT_FP:theta	ROTORCRAFT_FP:phi	ROTORCRAFT_FP:vup	ROTORCRAFT_FP:vnorth	ROTORCRAFT_FP:veast	ROTORCRAFT_FP:up	ROTORCRAFT_FP:north	ROTORCRAFT_FP:east	HOVER_LOOP:cmd_heading	HOVER_LOOP:cmd_y	HOVER_LOOP:cmd_x	HOVER_LOOP:err_sum_y	HOVER_LOOP:err_sum_x	HOVER_LOOP:err_yd	HOVER_LOOP:err_xd	HOVER_LOOP:err_y	HOVER_LOOP:err_x	HOVER_LOOP:est_ydd	HOVER_LOOP:est_xdd	HOVER_LOOP:est_yd	HOVER_LOOP:est_xd	HOVER_LOOP:est_y	HOVER_LOOP:est_x	HOVER_LOOP:sp_y	HOVER_LOOP:sp_x	VERT_LOOP:delta_t	VERT_LOOP:fb_cmd	VERT_LOOP:ff_cmd	VERT_LOOP:sum_err	VERT_LOOP:adp_meas	VERT_LOOP:adp_cov	VERT_LOOP:adp_inv_m	VERT_LOOP:ref_zdd	VERT_LOOP:ref_zd	VERT_LOOP:ref_z	VERT_LOOP:est_zdd	VERT_LOOP:est_zd	VERT_LOOP:est_z	VERT_LOOP:zd_sp	VERT_LOOP:z_sp	ROTORCRAFT_CMD:cmd_thrust	ROTORCRAFT_CMD:cmd_yaw	ROTORCRAFT_CMD:cmd_pitch	ROTORCRAFT_CMD:cmd_roll	IMU_MAG_SCALED:mz	IMU_MAG_SCALED:my	IMU_MAG_SCALED:mx	IMU_ACCEL_SCALED:az	IMU_ACCEL_SCALED:ay	IMU_ACCEL_SCALED:ax	IMU_GYRO_SCALED:gr	IMU_GYRO_SCALED:gq	IMU_GYRO_SCALED:gp	ENERGY:power	ENERGY:energy	ENERGY:amp	ENERGY:bat	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
9.817	11:52:49.578	9	121	1	2	0	1	0	4	3	90	0	1	0	101317.234375	0.646445	0.646445	670	-3477	-445	2396	-183187	0	0	-138	-7882	522	0	1	0	0.	30.9	0	9	0	3	8	170	10000	0	0	0	0	0	0	0	116452866	521379616	501224000	79183608	384210464	0	-1313	0	138	0	0	5984	513	-952	184362	0	0	138	522	-7882	0.	0	0	0	0	0	0	0	0	-424	1748	0	0	-7882	522	0	0	0	0	0	0	0	26214	57147	0	0	0	-3477	-183187	-138	0	-138	-1313	0	-143	573	1801	325	976	-11252	500	-622	2750	-919	-374	-260.513031	0	-21.530001	12.1	0.125053	1.462658	-0.232454
9.917	11:52:49.678	9	121	1	2	0	1	0	4	3	90	0	1	0	101317.351562	0.636797	0.636797	660	-3033	-1523	2188	-319134	0	0	-152	-7882	522	0	1	0	0.	30.9	0	9	0	3	8	170	10100	0	0	0	0	0	0	0	116452866	521379616	501224000	79183608	384210464	0	-1313	0	153	0	0	6256	525	-874	321240	0	0	153	522	-7882	0.	0	0	0	0	0	0	0	0	-1488	1688	0	0	-7882	522	0	0	0	0	0	0	0	26214	57147	0	0	0	-3033	-319134	-152	0	-152	-1313	0	-193	342	1801	366	938	-13218	1358	0	1325	-623	1743	-260.355713	0	-21.517	12.1	0.128418	1.528564	-0.212646
10.017	11:52:49.778	9	121	1	2	0	1	0	4	3	90	0	1	0	101317.054688	0.661406	0.661406	680	-2713	-2467	1073	-435344	0	0	-171	-7882	522	0	1	0	0.	30.9	0	9	0	3	8	170	10200	0	0	0	0	0	0	0	116452866	521379633	501224000	79183608	384210464	0	-1313	0	171	0	0	6565	501	-790	436709	0	0	171	522	-7882	0.	0	0	0	0	0	0	0	0	-3824	1758	0	0	-7882	522	0	0	0	0	0	0	0	26214	57147	0	0	0	-2713	-435344	-171	0	-171	-1313	0	-126	373	1830	321	965	-12846	1618	-1177	1442	-1037	340	-259.097321	0	-21.413	12.1	0.12214	1.604129	-0.192447
10.117	11:52:49.878	9	121	1	2	0	1	0	4	3	90	0	1	0	101316.820312	0.680859	0.680859	700	-2397	-2530	285	-504451	0	0	-192	-7882	522	0	1	0	0.	30.9	0	9	0	3	8	170	10300	0	0	0	0	0	0	0	116452866	521379633	501224000	79183608	384210464	0	-1313	0	190	0	0	6872	502	-732	503532	0	0	190	522	-7882	0.	0	0	0	0	0	0	0	0	-2713	1273	0	0	-7882	522	0	0	0	0	0	0	0	26214	57147	0	0	0	-2397	-504451	-192	0	-192	-1313	0	-202	460	1866	370	1010	-11875	2261	-1034	1822	-95	-767	-261.142212	0	-21.582001	12.1	0.122935	1.679203	-0.178765
10.217	11:52:49.978	9	121	1	2	0	1	0	4	3	90	0	1	0	101316.5	0.708008	0.708008	725	-817	-1513	2708	-509811	0	0	-210	-7882	522	0	1	0	0.	30.9	0	9	0	3	8	170	10400	0	0	0	0	0	0	0	116452866	521379633	501224000	79183608	384210464	0	-1313	0	211	0	0	7249	577	-678	512121	0	0	211	522	-7882	0.	0	0	0	0	0	0	0	0	-1343	3406	0	0	-7882	522	0	0	0	0	0	0	0	26214	57147	0	0	0	-817	-509811	-210	0	-210	-1313	0	-161	512	1858	481	900	-9957	-887	-171	2863	566	-1333	-259.569214	0	-21.452	12.1	0.140053	1.762219	-0.165111
10.317	11:52:50.078	9	121	1	2	0	1	0	4	3	90	0	1	0	101316.296875	0.724629	0.724629	745	738	-1524	2192	-487089	0	0	-225	-7882	522	0	1	0	0.	30.9	0	9	0	3	8	170	10500	0	0	0	0	0	0	0	116452866	521379633	501224000	79183608	384210464	0	-1313	0	226	0	0	7630	573	-733	488796	0	0	226	522	-7882	0.	0	0	0	0	0	0	0	0	-1947	1791	0	0	-7882	522	0	0	0	0	0	0	0	26214	57147	0	0	0	738	-487089	-225	0	-225	-1313	0	-136	356	1862	325	855	-9294	853	-789	2319	-82	-553	-259.726501	0	-21.465	12.1	0.139979	1.864038	-0.178929
10.417	11:52:50.178	9	121	1	2	0	1	0	4	3	90	0	1	0	101316.179688	0.734355	0.734355	755	2359	-819	1663	-433272	0	0	-237	-7882	522	0	1	0	0.	30.9	0	9	0	3	8	170	10600	0	0	0	0	0	0	0	116452866	521379633	501224000	79183608	384210464	0	-1313	0	237	0	0	7949	649	-669	433076	0	0	237	522	-7882	0.	0	0	0	0	0	0	0	0	-1334	1173	0	0	-7882	522	0	0	0	0	0	0	0	26214	57147	0	0	0	2359	-433272	-237	0	-237	-1313	0	-223	434	1842	444	805	-7445	88	-549	2414	108	-958	-260.198395	0	-21.504	12.1	0.158943	1.941959	-0.163785
10.517	11:52:50.278	9	121	1	2	0	1	0	4	3	90	0	1	0	101315.476562	0.792715	0.792715	815	2504	-156	1660	-314107	0	0	-247	-7982	1666	0	1	0	0.	30.9	0	9	0	3	8	170	10700	0	0	0	0	0	0	0	116452816	521380033	501224256	79183496	384210112	0	-1313	0	245	0	0	8261	687	-627	321681	0	0	245	1666	-7982	0.	0	0	0	0	0	0	0	0	-1262	1918	0	0	-7982	1666	0	0	0	0	0	0	0	26214	57147	0	0	0	2504	-314107	-247	0	-247	-1313	0	-289	336	1850	481	870	-7681	-559	73	1804	370	82	-257.367004	0	-21.27	12.1	0.168338	2.017987	-0.152785
10.617	11:52:50.378	9	121	1	2	0	1	0	4	3	90	0	1	0	101315.007812	0.831621	0.831621	855	229	-408	1572	-177627	0	0	-250	-7667	1799	0	1	0	0.	30.9	0	9	0	3	8	170	10800	0	0	0	0	0	0	0	116452983	521380099	501224288	79183608	384210048	0	-1313	0	250	0	0	8506	733	-574	176433	0	0	250	1799	-7667	0.	0	0	0	0	0	0	0	0	-992	1685	0	0	-7667	1799	0	0	0	0	0	0	0	26214	57147	0	0	0	229	-177627	-250	0	-250	-1313	0	-370	263	1882	395	809	-7686	152	721	1259	823	278	-257.996216	0	-21.322001	12.1	0.177002	2.07251	-0.14209
10.717	11:52:50.478	10	121	1	2	0	1	0	4	3	91	0	1	0	101314.46875	0.876719	0.876719	905	1312	483	1413	-101740	0	0	-250	-7667	1799	0	1	0	0.	30.9	0	9	0	3	8	170	10900	0	0	0	0	0	0	0	116452983	521380099	501224288	79183608	384210048	0	-1313	0	250	0	0	8732	828	-607	101004	0	0	250	1799	-7667	0.	0	0	0	0	0	0	0	0	963	1659	0	0	-7667	1799	0	0	0	0	0	0	0	26214	57147	0	0	0	1312	-101740	-250	0	-250	-1313	0	-340	566	1842	455	756	-7681	554	1113	1660	632	-2310	-258.468109	0	-21.361	12.1	0.20254	2.13306	-0.149108
10.817	11:52:50.578	10	121	1	2	0	1	0	4	3	91	0	1	0	101314.859375	0.844238	0.844238	875	2749	-81	1712	5651	0	0	-245	-7708	1804	0	1	0	0.	30.9	0	10	0	3	8	170	11000	0	0	0	0	0	0	0	116452966	521380099	501224288	79183592	384210048	0	-1313	0	245	0	0	8924	841	-658	-6884	0	0	245	1804	-7708	0.	0	0	0	0	0	0	0	0	-751	1321	0	0	-7708	1804	0	0	0	0	0	0	0	26214	57147	0	0	0	2749	5651	-245	0	-245	-1313	0	-292	366	1870	547	748	-7558	961	1741	618	-370	-196	-258.625427	0	-21.374001	12.1	0.205301	2.179657	-0.16051
10.917	11:52:50.678	10	121	1	2	0	1	0	4	3	91	0	1	0	101314.289062	0.89125	0.89125	920	1924	-397	1411	115945	0	0	-239	-7708	1804	0	1	0	0.	30.9	0	10	0	3	8	170	11100	0	0	0	0	0	0	0	116452966	521380099	501224288	79183592	384210048	0	-1313	0	240	0	0	9148	821	-579	-109300	0	0	240	1804	-7708	0.	0	0	0	0	0	0	0	0	-1438	838	0	0	-7708	1804	0	0	0	0	0	0	0	26214	57147	0	0	0	1924	115945	-239	0	-239	-1313	0	-398	144	2015	418	680	-8235	667	264	300	-191	1277	-257.524323	0	-21.283001	12.1	0.200692	2.234098	-0.140465
11.017	11:52:50.778	10	121	1	2	0	1	0	4	3	91	0	1	0	101314.53125	0.871875	0.871875	900	406	-1497	1298	181786	0	0	-230	-7098	1423	0	1	0	0.	30.9	0	10	0	3	8	170	11200	0	0	0	0	0	0	0	116453316	521379949	501224192	79183848	384210112	0	-1313	0	230	0	0	9377	851	-509	-181956	0	0	230	1423	-7098	0.	0	0	0	0	0	0	0	0	-2546	1227	0	0	-7098	1423	0	0	0	0	0	0	0	26214	57147	0	0	0	406	181786	-230	0	-230	-1313	0	-407	282	1846	577	695	-8985	833	461	806	-87	-87	-256.737823	0	-21.218	12.1	0.208016	2.28533	-0.125563
11.117	11:52:50.878	10	121	1	2	0	1	0	4	3	91	0	1	0	101314.570312	0.868359	0.868359	900	-819	-1319	2784	162896	0	0	-221	-7057	1415	0	1	0	0.	30.9	0	10	0	3	8	170	11300	0	0	0	0	0	0	0	116453333	521379949	501224192	79183864	384210112	0	-1313	0	221	0	0	9668	909	-511	-162006	0	0	221	1415	-7057	0.	0	0	0	0	0	0	0	0	-942	2087	0	0	-7057	1415	0	0	0	0	0	0	0	26214	57147	0	0	0	-819	162896	-221	0	-221	-1313	0	-348	505	1822	599	634	-10467	436	676	2288	82	-1896	-256.423187	0	-21.191999	12.1	0.222313	2.362145	-0.125313
11.217	11:52:50.978	10	121	1	2	0	1	0	4	3	91	0	1	0	101314.398438	0.882832	0.882832	915	-1486	-1556	2549	128774	0	0	-216	-7057	1415	0	1	0	0.	30.9	0	10	0	3	8	170	11400	0	0	0	0	0	0	0	116453333	521379949	501224192	79183864	384210112	0	-1313	0	216	0	0	10039	943	-539	-127016	0	0	216	1415	-7057	0.	0	0	0	0	0	0	0	0	-299	1446	0	0	-7057	1415	0	0	0	0	0	0	0	26214	57147	0	0	0	-1486	128774	-216	0	-216	-1313	0	-294	495	1809	510	672	-11065	-88	225	2990	544	-1669	-256.108612	0	-21.166	12.1	0.230225	2.453125	-0.131592
11.317	11:52:51.078	10	121	1	2	0	1	0	4	3	91	0	1	0	101314.929688	0.837969	0.837969	865	-1347	-1129	1324	48144	0	0	-212	-6448	2163	0	1	0	0.	30.9	0	10	0	3	8	170	11500	0	0	0	0	0	0	0	116453683	521380250	501224352	79184048	384209824	0	-1313	0	212	0	0	10473	894	-391	-47847	0	0	212	2163	-6448	0.	0	0	0	0	0	0	0	0	-962	2762	0	0	-6448	2163	0	0	0	0	0	0	0	26214	57147	0	0	0	-1347	48144	-212	0	-212	-1313	0	-507	47	1858	669	611	-9589	161	-2290	2558	806	2179	-255.636719	0	-21.127001	12.1	0.218776	2.558527	-0.094339
11.417	11:52:51.178	10	121	1	2	0	1	0	4	3	91	0	1	0	101314.734375	0.854492	0.854492	875	276	-1730	1699	60629	0	0	-211	-6205	2705	0	1	0	0.	30.9	0	10	0	3	8	170	11600	0	0	0	0	0	0	0	116453816	521380383	501224512	79184112	384209664	0	-1313	0	211	0	0	10893	842	-207	-59929	0	0	211	2705	-6205	0.	0	0	0	0	0	0	0	0	-903	2168	0	0	-6205	2705	0	0	0	0	0	0	0	26214	57147	0	0	0	276	60629	-211	0	-211	-1313	0	-367	162	1826	784	585	-8662	107	-1932	3134	-876	470	-256.26593	0	-21.179001	12.1	0.206338	2.651373	-0.052843
11.517	11:52:51.278	10	121	1	2	0	1	0	4	3	91	0	1	0	101314.734375	0.854492	0.854492	875	230	-1457	1461	97266	0	0	-209	-6205	2705	0	1	0	0.	30.9	0	10	0	3	8	170	11700	0	0	0	0	0	0	0	116453816	521380383	501224512	79184112	384209664	0	-1313	0	209	0	0	11233	857	-123	-97644	0	0	209	2705	-6205	0.	0	0	0	0	0	0	0	0	496	2066	0	0	-6205	2705	0	0	0	0	0	0	0	26214	57147	0	0	0	230	97266	-209	0	-209	-1313	0	-535	190	1878	777	596	-9294	1064	-166	2619	967	-235	-259.254608	0	-21.426001	12.1	0.209978	2.744323	-0.03022
11.617	11:52:51.378	10	121	1	2	0	1	0	4	3	91	0	1	0	101314.421875	0.880254	0.880254	905	731	-722	401	154323	0	0	-207	-6205	2705	0	1	0	0.	30.9	0	10	0	3	8	170	11800	0	0	0	0	0	0	0	116453816	521380383	501224512	79184112	384209664	0	-1313	0	207	0	0	11553	963	-95	-154349	0	0	207	2705	-6205	0.	0	0	0	0	0	0	0	0	-635	1016	0	0	-6205	2705	0	0	0	0	0	0	0	26214	57147	0	0	0	731	154323	-207	0	-207	-1313	0	-573	197	1947	836	573	-9241	1466	912	2641	1403	-967	-257.524323	0	-21.283001	12.1	0.235764	2.82249	-0.023226
11.717	11:52:51.478	11	121	1	2	0	1	0	4	3	90	0	1	0	101314.820312	0.847656	0.847656	875	-975	-298	2486	123604	0	0	-203	-6205	2705	0	1	0	0.	30.9	0	10	0	3	8	170	11900	0	0	0	0	0	0	0	116453816	521380383	501224512	79184112	384209664	0	-1313	0	203	0	0	11760	1027	-44	-121581	0	0	203	2705	-6205	0.	0	0	0	0	0	0	0	0	595	3173	0	0	-6205	2705	0	0	0	0	0	0	0	26214	57147	0	0	0	-975	123604	-203	0	-203	-1313	0	-563	163	1862	640	513	-12537	-4	882	-300	967	-684	-260.198395	0	-21.504	12.1	0.251159	2.871572	-0.011106
11.817	11:52:51.578	11	121	1	2	0	1	0	4	3	90	0	1	0	101314.570312	0.868359	0.868359	900	812	508	4818	32918	0	0	-203	-6205	2705	0	1	0	0.	26.4	0	11	0	3	8	170	12000	0	0	0	0	0	0	0	116453816	521380400	501224512	79184112	384209664	0	-1292	0	203	0	0	11968	1038	-80	-31214	0	0	203	2705	-6205	0.	0	0	0	0	0	0	0	0	848	3290	0	0	-6205	2705	0	0	0	0	0	0	0	26214	57147	0	0	0	812	32918	-203	0	-203	-1292	0	-442	54	1818	865	478	-10266	-1564	210	841	1176	-736	-256.108612	0	-21.166	12.1	0.252667	2.917926	-0.020416
11.917	11:52:51.678	11	121	1	2	0	1	0	4	3	90	0	1	0	101314.28125	0.89248	0.89248	925	2852	868	1877	31811	0	0	-207	-6205	2705	0	1	0	0.	26.4	0	11	0	3	8	170	12100	0	0	0	0	0	0	0	116453816	521380400	501224512	79184112	384209664	0	-1271	0	207	0	0	12189	1028	11	-32421	0	0	207	2705	-6205	0.	0	0	0	0	0	0	0	0	258	1158	0	0	-6205	2705	0	0	0	0	0	0	0	26214	57147	0	0	0	2852	31811	-207	0	-207	-1271	0	-332	-89	1793	880	429	-7063	-515	19	1442	-444	588	-257.052399	0	-21.243999	12.1	0.250488	2.976562	0.003418
12.017	11:52:51.778	11	121	1	2	0	1	0	4	3	90	0	1	0	101314.289062	0.89125	0.89125	920	3112	846	2259	95408	0	0	-209	-6205	2705	0	1	0	0.	26.4	0	11	0	3	8	170	12200	0	0	0	0	0	0	0	116453816	521380400	501224512	79184112	384209664	0	-1292	0	209	0	0	12382	984	130	-96449	0	0	209	2705	-6205	0.	0	0	0	0	0	0	0	0	-214	1459	0	0	-6205	2705	0	0	0	0	0	0	0	26214	57147	0	0	0	3112	95408	-209	0	-209	-1292	0	-446	-63	1906	910	463	-6979	-961	-152	557	-113	954	-260.984924	0	-21.569	12.1	0.240393	3.023576	0.032245
12.117	11:52:51.878	11	121	1	2	0	1	0	4	3	90	0	1	0	101314.351562	0.886406	0.886406	915	2569	258	2122	143362	0	0	-207	-6205	2705	0	1	0	0.	26.4	0	11	0	3	8	170	12300	0	0	0	0	0	0	0	116453816	521380400	501224512	79184112	384209664	0	-1299	0	207	0	0	12579	987	76	-145456	0	0	207	2705	-6205	0.	0	0	0	0	0	0	0	0	-1431	2291	0	0	-6205	2705	0	0	0	0	0	0	0	26214	57147	0	0	0	2569	143362	-207	0	-207	-1299	0	-559	-15	1983	825	475	-8191	-53	-1687	466	379	-95	-258.468109	0	-21.361	12.1	0.241233	3.071741	0.019069
12.217	11:52:51.978	11	121	1	2	0	1	0	4	3	90	0	1	0	101314.335938	0.887656	0.887656	920	-725	134	3257	135430	0	0	-205	-6215	2954	0	1	0	0.	26.4	0	11	0	3	8	170	12400	0	0	0	0	0	0	0	116453800	521380466	501224544	79184088	384209568	0	-1292	0	205	0	0	12811	1062	38	-140998	0	0	205	2954	-6215	0.	0	0	0	0	0	0	0	0	-1030	2588	0	0	-6215	2954	0	0	0	0	0	0	0	26214	57147	0	0	0	-725	135430	-205	0	-205	-1292	0	-447	160	1765	958	429	-10305	-676	-470	1508	-897	-828	-257.209717	0	-21.257	12.1	0.25895	3.129053	0.00949
12.317	11:52:52.078	11	121	1	2	0	1	0	4	3	90	0	1	0	101314.351562	0.886406	0.886406	915	-2126	-2246	3363	98038	0	0	-204	-6215	2954	0	1	0	0.	26.4	0	11	0	3	8	170	12500	0	0	0	0	0	0	0	116453800	521380466	501224544	79184088	384209568	0	-1292	0	204	0	0	-12490	955	33	-97213	0	0	204	2954	-6215	0.	0	0	0	0	0	0	0	0	-2013	3190	0	0	-6215	2954	0	0	0	0	0	0	0	26214	57147	0	0	0	-2126	98038	-204	0	-204	-1292	0	-485	-96	1874	802	437	-11100	2859	-745	3827	-2092	649	-256.895111	0	-21.231001	12.1	0.233411	-3.047254	0.009366
12.417	11:52:52.178	11	121	1	2	0	1	0	4	3	90	0	1	0	101314.015625	0.914297	0.914297	940	-648	-945	2980	70946	0	0	-207	-6215	2954	0	1	0	0.	26.4	0	11	0	3	8	170	12600	0	0	0	0	0	0	0	116453800	521380466	501224544	79184088	384209568	0	-1292	0	207	0	0	-12078	858	215	-71096	0	0	207	2954	-6215	0.	0	0	0	0	0	0	0	0	-54	1974	0	0	-6215	2954	0	0	0	0	0	0	0	26214	57147	0	0	0	-648	70946	-207	0	-207	-1292	0	-238	3	1870	1098	418	-10261	112	284	3509	-1870	-248	-256.26593	0	-21.179001	12.1	0.208675	-2.946901	0.053001
12.517	11:52:52.278	11	121	1	2	0	1	0	4	3	90	0	1	0	101314.617188	0.864258	0.864258	885	21	-391	151	114195	0	0	-206	-6215	2954	0	1	0	0.	26.4	0	11	0	3	8	170	12700	0	0	0	0	0	0	0	116453800	521380466	501224544	79184088	384209568	0	-1292	0	205	0	0	-11782	771	370	-115079	0	0	205	2954	-6215	0.	0	0	0	0	0	0	0	0	619	1274	0	0	-6215	2954	0	0	0	0	0	0	0	26214	57147	0	0	0	21	114195	-206	0	-206	-1292	0	-413	-134	2003	987	524	-9088	-593	544	1438	592	632	-256.580505	0	-21.205	12.1	0.18814	-2.875217	0.0908
12.617	11:52:52.378	11	121	1	2	0	1	0	4	3	90	0	1	0	101314.382812	0.883789	0.883789	905	112	-528	2185	188839	0	0	-202	-6215	2954	0	1	0	0.	26.4	0	11	0	3	8	170	12800	0	0	0	0	0	0	0	116453800	521380466	501224544	79184088	384209568	0	-1292	0	203	0	0	-11529	744	421	-182920	0	0	203	2954	-6215	0.	0	0	0	0	0	0	0	0	757	2565	0	0	-6215	2954	0	0	0	0	0	0	0	26214	57147	0	0	0	112	188839	-202	0	-202	-1292	0	-532	-119	1854	1209	486	-9245	-250	-201	623	828	-161	-258.468109	0	-21.361	12.1	0.182129	-2.813477	0.102783
12.717	11:52:52.478	12	121	1	2	0	1	0	4	3	91	0	1	0	101314.195312	0.899707	0.899707	925	-256	1343	3876	149482	0	0	-201	-6215	2954	0	1	0	0.	26.4	0	11	0	3	8	170	12900	0	0	0	0	0	0	0	116453800	521380466	501224544	79184088	384209568	0	-1292	0	200	0	0	-11289	876	475	-147271	0	0	200	2954	-6215	0.	0	0	0	0	0	0	0	0	1196	2194	0	0	-6215	2954	0	0	0	0	0	0	0	26214	57147	0	0	0	-256	149482	-201	0	-201	-1292	0	-527	-163	1951	1091	463	-11070	-191	1206	126	2301	-405	-259.88382	0	-21.478001	12.1	0.21193	-2.760071	0.115993
12.817	11:52:52.578	12	121	1	2	0	1	0	4	3	91	0	1	0	101314.351562	0.886406	0.886406	915	-1529	411	2879	63896	0	0	-201	-6215	2954	0	1	0	0.	26.9	0	12	0	3	8	170	13000	0	0	0	0	0	0	0	116453800	521380466	501224544	79184088	384209568	0	-1292	0	201	0	0	-11064	881	438	-61370	0	0	201	2954	-6215	0.	0	0	0	0	0	0	0	0	325	1868	0	0	-6215	2954	0	0	0	0	0	0	0	26214	57147	0	0	0	-1529	63896	-201	0	-201	-1292	0	-264	-190	1753	1184	440	-10128	-353	166	945	-1185	-87	-260.198395	0	-21.504	12.1	0.21437	-2.700051	0.107458
12.917	11:52:52.678	12	121	1	2	0	1	0	4	3	91	0	1	0	101314.078125	0.909434	0.909434	935	513	2406	2008	-48633	0	0	-207	-6272	2897	0	1	0	0.	26.9	0	12	0	3	8	170	13100	0	0	0	0	0	0	0	116453783	521380466	501224544	79184072	384209600	0	-1292	0	208	0	0	-10811	764	449	49355	0	0	208	2897	-6272	0.	0	0	0	0	0	0	0	0	1296	2496	0	0	-6272	2897	0	0	0	0	0	0	0	26214	57147	0	0	0	513	-48633	-207	0	-207	-1292	0	-261	-146	1769	1198	425	-9702	-1751	-1878	2035	-954	-793	-258.782684	0	-21.386999	12.1	0.185856	-2.637825	0.109821
13.017	11:52:52.778	12	121	1	2	0	1	0	4	3	91	0	1	0	101313.914062	0.922852	0.922852	945	282	1217	1575	-57442	0	0	-215	-6213	2887	0	1	0	0.	26.9	0	12	0	3	8	170	13200	0	0	0	0	0	0	0	116453800	521380449	501224544	79184096	384209600	0	-1292	0	215	0	0	-10581	703	518	56597	0	0	215	2887	-6213	0.	0	0	0	0	0	0	0	0	686	2545	0	0	-6213	2887	0	0	0	0	0	0	0	26214	57147	0	0	0	282	-57442	-215	0	-215	-1292	0	-363	-299	1846	1276	471	-7980	-1844	259	479	444	1137	-255.951309	0	-21.153	12.1	0.171472	-2.582633	0.126919
13.117	11:52:52.878	12	121	1	2	0	1	0	4	3	91	0	1	0	101314.382812	0.883789	0.883789	905	2532	-10	1666	3896	0	0	-219	-6213	2887	0	1	0	0.	26.9	0	12	0	3	8	170	13300	0	0	0	0	0	0	0	116453800	521380449	501224544	79184096	384209600	0	-1313	0	219	0	0	-10346	725	402	-5860	0	0	219	2887	-6213	0.	0	0	0	0	0	0	0	0	-834	1481	0	0	-6213	2887	0	0	0	0	0	0	0	26214	57147	0	0	0	2532	3896	-219	0	-219	-1313	0	-463	-26	1809	1235	482	-8063	-299	1054	379	540	-1203	-255.164795	0	-21.087999	12.1	0.17561	-2.530193	0.100461
13.217	11:52:52.978	12	121	1	2	0	1	0	4	3	91	0	1	0	101314.320312	0.888672	0.888672	910	386	139	1438	33134	0	0	-219	-6213	2887	0	1	0	0.	26.9	0	12	0	3	8	170	13400	0	0	0	0	0	0	0	116453800	521380449	501224544	79184096	384209600	0	-1292	0	219	0	0	-10174	829	263	-34254	0	0	219	2887	-6213	0.	0	0	0	0	0	0	0	0	965	1502	0	0	-6213	2887	0	0	0	0	0	0	0	26214	57147	0	0	0	386	33134	-219	0	-219	-1292	0	-519	123	1773	1221	357	-9363	-622	1211	-440	1181	-1900	-258.310791	0	-21.348	12.1	0.202393	-2.48291	0.063721
13.317	11:52:53.078	12	121	1	2	0	1	0	4	3	91	0	1	0	101314.148438	0.90332	0.90332	925	712	-1199	2479	16237	0	0	-221	-6205	2705	0	1	0	0.	26.9	0	12	0	3	8	170	13500	0	0	0	0	0	0	0	116453816	521380400	501224512	79184112	384209664	0	-1313	0	221	0	0	-9948	796	105	-16772	0	0	221	2705	-6205	0.	0	0	0	0	0	0	0	0	-701	2075	0	0	-6205	2705	0	0	0	0	0	0	0	26214	57147	0	0	0	712	16237	-221	0	-221	-1313	0	-210	122	1789	1098	402	-9285	1348	309	941	-283	-2515	-261.287415	0	-21.594	12.1	0.193591	-2.426798	0.025341
13.417	11:52:53.178	12	121	1	2	0	1	0	4	3	91	0	1	0	101314.226562	0.897129	0.897129	915	-48	611	2152	-5857	0	0	-222	-6205	2705	0	1	0	0.	26.9	0	12	0	3	8	170	13600	0	0	0	0	0	0	0	116453816	521380400	501224512	79184112	384209664	0	-1313	0	222	0	0	-9709	692	144	5919	0	0	222	2705	-6205	0.	0	0	0	0	0	0	0	0	-184	1240	0	0	-6205	2705	0	0	0	0	0	0	0	26214	57147	0	0	0	-48	-5857	-222	0	-222	-1313	0	-108	-152	1789	1147	364	-9133	1427	510	470	-1996	523	-257.209717	0	-21.257	12.1	0.167962	-2.369147	0.035754
